codigo_linha;nome_linha;origem;destino;via;sentido;horario;dias_semana;segunda;terca;quarta;quinta;sexta;sabado;domingo;area;extensao_km;observacoes
86;ESTRELA DE ALAGOAS - PALMEIRA DOS ÍNDIOS;PALMEIRA DOS ÍNDIOS;ESTRELA DE ALAGOAS;;VOLTA (Destino -> Origem);17:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;060 km;
86;ESTRELA DE ALAGOAS - PALMEIRA DOS ÍNDIOS;PALMEIRA DOS ÍNDIOS;ESTRELA DE ALAGOAS;;VOLTA (Destino -> Origem);18:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;060 km;
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);06:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);07:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);08:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);09:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);10:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);11:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);12:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);13:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);14:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);15:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;FEIRA GRANDE;ARAPIRACA;;IDA (Origem -> Destino);16:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);07:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);08:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);09:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);10:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);11:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);12:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);13:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);14:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
14;FEIRA GRANDE - ARAPIRACA;ARAPIRACA;FEIRA GRANDE;;VOLTA (Destino -> Origem);15:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;114 km;"TARIFA:R$4,40; HORÁRIO MODIFICADO NO DIA 15/12/2022"
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);00:00;Quinta;Não;Não;Não;Sim;Não;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);06:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);06:15;Domingo;Não;Não;Não;Não;Não;Não;Sim;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);06:45;Segunda, Terça, Quarta, Quinta, Sexta, Sábado;Sim;Sim;Sim;Sim;Sim;Sim;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);07:30;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);08:00;Sábado;Não;Não;Não;Não;Não;Sim;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);08:15;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);10:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);12:00;Sábado;Não;Não;Não;Não;Não;Sim;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);12:15;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);13:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);14:30;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;FELIZ DESERTO;PENEDO;;IDA (Origem -> Destino);17:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);00:00;Quinta;Não;Não;Não;Sim;Não;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);07:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);09:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);09:30;Domingo;Não;Não;Não;Não;Não;Não;Sim;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);10:00;Segunda, Terça, Quarta, Quinta, Sexta, Sábado;Sim;Sim;Sim;Sim;Sim;Sim;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);11:00;Segunda, Terça, Quarta, Quinta, Sexta, Sábado;Sim;Sim;Sim;Sim;Sim;Sim;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);11:30;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);13:30;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);14:30;Sábado;Não;Não;Não;Não;Não;Sim;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);15:30;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);16:15;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
126;FELIZ DESERTO - PENEDO;PENEDO;FELIZ DESERTO;;VOLTA (Destino -> Origem);18:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;AGRESTE/B S FRANCISCO;192 km;
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);05:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);05:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);06:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);06:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);07:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);07:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);08:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);08:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);09:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);09:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);10:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);10:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);11:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);11:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);12:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);12:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);13:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);13:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);14:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);14:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);15:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;FLEXEIRAS;MACEIÓ;;IDA (Origem -> Destino);15:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);07:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);08:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);08:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);09:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);09:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);10:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);10:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);11:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);11:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);12:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);12:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);13:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);13:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);14:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);14:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);15:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);15:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);16:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);16:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);17:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);17:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
147;FLEXEIRAS - MACEIÓ;MACEIÓ;FLEXEIRAS;;VOLTA (Destino -> Origem);18:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;NORTE;061 km;RODÍZIO TARIFA R$ 10,70
15;FOLHA MÍUDA - ARAPIRACA;FOLHA MÍUDA;ARAPIRACA;;IDA (Origem -> Destino);05:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;020 km;". Valor de Tarifa : R$4,40; . Tempo de viagem: 50 min;; . PROC.: 5935/2020- SEI PARA DELIBERAÇÃO DE SISTEMA DE RODÍZIO; . NÚMERO DE VIAGENS ACORDADA COM O QUANTITATIVO OFERTADO PELAS LICITAÇÕES AMGESP 005/2009 E ARSAL 001/2013 4 VIAGENS/DIA(IDA E VOLTA);"
15;FOLHA MÍUDA - ARAPIRACA;FOLHA MÍUDA;ARAPIRACA;;IDA (Origem -> Destino);05:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;020 km;". Valor de Tarifa : R$4,40; . Tempo de viagem: 50 min;; . PROC.: 5935/2020- SEI PARA DELIBERAÇÃO DE SISTEMA DE RODÍZIO; . NÚMERO DE VIAGENS ACORDADA COM O QUANTITATIVO OFERTADO PELAS LICITAÇÕES AMGESP 005/2009 E ARSAL 001/2013 4 VIAGENS/DIA(IDA E VOLTA);"
15;FOLHA MÍUDA - ARAPIRACA;FOLHA MÍUDA;ARAPIRACA;;IDA (Origem -> Destino);05:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;020 km;". Valor de Tarifa : R$4,40; . Tempo de viagem: 50 min;; . PROC.: 5935/2020- SEI PARA DELIBERAÇÃO DE SISTEMA DE RODÍZIO; . NÚMERO DE VIAGENS ACORDADA COM O QUANTITATIVO OFERTADO PELAS LICITAÇÕES AMGESP 005/2009 E ARSAL 001/2013 4 VIAGENS/DIA(IDA E VOLTA);"
15;FOLHA MÍUDA - ARAPIRACA;FOLHA MÍUDA;ARAPIRACA;;IDA (Origem -> Destino);06:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;020 km;". Valor de Tarifa : R$4,40; . Tempo de viagem: 50 min;; . PROC.: 5935/2020- SEI PARA DELIBERAÇÃO DE SISTEMA DE RODÍZIO; . NÚMERO DE VIAGENS ACORDADA COM O QUANTITATIVO OFERTADO PELAS LICITAÇÕES AMGESP 005/2009 E ARSAL 001/2013 4 VIAGENS/DIA(IDA E VOLTA);"
15;FOLHA MÍUDA - ARAPIRACA;FOLHA MÍUDA;ARAPIRACA;;IDA (Origem -> Destino);06:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;020 km;". Valor de Tarifa : R$4,40; . Tempo de viagem: 50 min;; . PROC.: 5935/2020- SEI PARA DELIBERAÇÃO DE SISTEMA DE RODÍZIO; . NÚMERO DE VIAGENS ACORDADA COM O QUANTITATIVO OFERTADO PELAS LICITAÇÕES AMGESP 005/2009 E ARSAL 001/2013 4 VIAGENS/DIA(IDA E VOLTA);"
15;FOLHA MÍUDA - ARAPIRACA;FOLHA MÍUDA;ARAPIRACA;;IDA (Origem -> Destino);06:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;020 km;". Valor de Tarifa : R$4,40; . Tempo de viagem: 50 min;; . PROC.: 5935/2020- SEI PARA DELIBERAÇÃO DE SISTEMA DE RODÍZIO; . NÚMERO DE VIAGENS ACORDADA COM O QUANTITATIVO OFERTADO PELAS LICITAÇÕES AMGESP 005/2009 E ARSAL 001/2013 4 VIAGENS/DIA(IDA E VOLTA);"
